更新时间,#genre#
CCTV5,http://123.101.98.129:2000/rtp/239.16.10.132:2000
CCTV5,rtsp://115.153.254.81/PLTV/88888888/224/3221226907/65396401.smil
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226019/index.m3u8
CCTV5,http://221.5.12.130:2223/hls/89/index.m3u8
CCTV5,http://221.237.92.253:9999/udp/239.93.1.36:8004
CCTV5,http://218.89.240.144:59901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://123.101.98.163:2000/rtp/239.16.10.132:2000
CCTV5,http:///udp/239.76.246.155:1234
CCTV5,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8
CCTV5,http://223.10.115.195:8082/udp/239.1.1.11:8011
CCTV5,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/1200/index.m3u8?&encrypt=
CCTV5,http://171.213.130.23:8088/udp/239.93.1.36:8004
CCTV5,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8
CCTV5,http://1.180.2.93:9901/tsfile/live/1027_1.m3u8
CCTV5,http://183.155.254.220:9999/rtp/233.50.201.197:5140
CCTV5,http://111.196.135.219:8686/rtp/239.3.1.130:8004
CCTV5,http://171.108.239.99:8181/tsfile/live/1031_1.m3u8?key=txiptv
CCTV5,http://3501776.xyz:35455/gaoma/cctv5.m3u8
CCTV5,http://gouwu.pthv.gitv.tv:91/live/CCTV5+hd-8M/live.m3u8
CCTV5,http://116.117.104.250:8096/tsfile/live/0005_1.m3u8
CCTV5,http://180.108.135.48:8888/udp/239.49.8.18:9610
CCTV5,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8?key=txiptv
CCTV5,http:///rtp/239.69.1.123:10376
CCTV5, http://mh0.asia:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV5,http://120.238.94.10:9901/tsfile/live/1022_1.m3u8
CCTV5,http://110.80.17.38:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8?
CCTV5,http://171.108.239.80:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://171.108.239.98:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://49.77.104.103:8554/udp/239.49.9.32:6000
CCTV5,http://124.64.11.135:8888/rtp/239.3.1.173:8001
CCTV5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://tv6.blcu.edu.cn/liverespath/3f76badfb3a23d95f26ff573a93902bbdb8b8e98/262e31f258-0-0-ca5baa2c3e582eb0d39fe7e75c3587e2/index.m3u8
CCTV5,http://webmail.axxe.top:4022/rtp/239.3.1.173:8001
CCTV5,http://118.89.87.74:88/live.php?id=CCTV5
CCTV5,http://119.39.97.2:9002/tsfile/live/0005_1.m3u8
CCTV5,http://114.226.231.226:8888/udp/239.49.8.18:9610
CCTV5,http://118.122.2.29:9999/hls/5/index.m3u8
CCTV5,http://1.195.111.251:11190/tsfile/live/0005_1.m3u8
CCTV5,http://116.9.204.242:9901/tsfile/live/0005_1.m3u8
CCTV5,http://alvin.ergotron.net:8000/udp/239.77.0.170:5146
CCTV5,http://58.57.21.166:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://183.164.33.215:4022/rtp/238.1.78.171:7240
CCTV5,https://migu.188766.xyz/?migutoken=b4a7945b379ceb927f82a60e4b88a5fb&id=CCTV5&pp=1
CCTV5,http://119.39.97.2:9002/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://dms.yryyj.site:8188/udp/239.76.246.168:1234
CCTV5,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS
CCTV5,http:///udp/239.45.1.69:5140
CCTV5,http://111.192.178.62:8012/udp/239.3.1.173:8001
CCTV5,http://223.10.39.207:8082/udp/239.1.1.11:8011
CCTV5,http://61.55.13.136:4000/rtp/239.253.92.181:6046
CCTV5,http://182.150.23.74:808/hls/5/index.m3u8
CCTV5, http://iptv.0564.org:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV5,http://124.64.11.135:8888/rtp/239.3.1.130:8004
CCTV5,http://222.130.146.175:8888/rtp/239.3.1.130:8004
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226019/index.m3u8
CCTV5,http://123.138.216.44:9902/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://183.236.32.24:9901/hls/1005/index.m3u8
CCTV5,http://103.116.245.163/sxg/sxg.php?id=/CCTV-5H265_4000.m3u8
CCTV5,http://121.24.98.85:8090/hls/13/index.m3u8
CCTV5,http://123.121.93.25:8686/rtp/239.3.1.173:8001
CCTV5,http://coolcat.synology.me:4022/rtp/239.3.1.173:8001
CCTV5,http://171.8.247.154:808/hls/5/index.m3u8
CCTV5, http://61.138.128.226:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://14.29.76.30:9901/tsfile/live/1011_1.m3u8?key=txiptv
CCTV5,http://221.5.12.130:2223/hls/91/index.m3u8
CCTV5,http://117.27.190.42:9998/tsfile/live/23236_1.m3u8?key=txiptv
CCTV5, http://3501776.xyz:35455/gaoma/cctv5.m3u8
CCTV5,https://stream1.freetv.fun/64a4bbe37402f88e022c36cf3fae760ebd29a650014da42c9e8c2485fae247cc.m3u8
CCTV5,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://183.30.199.99:8886/udp/239.77.0.170:5146
CCTV5,http://114.254.85.192:2222/rtp/239.3.1.130:8004
CCTV5,https://stream1.freetv.fun/369409d97d759ea1f24ef8b50d27ab6cc3ec36bdb248712a0334881f395a7174.m3u8
CCTV5,http://1.24.190.98:10080/hls/5/index.m3u8
CCTV5,http://60.29.124.66:6080/hls/16/index.m3u8
CCTV5,https://stream1.freetv.fun/98c6fafd18bc31af3093f7a08f606b569d0b6e242dba770667c6dc2ac9185129.m3u8
CCTV5,http://115.171.216.195:4000/udp/225.1.8.20:8004
CCTV5,http://58.57.40.22:9901/tsfile/live/1004_1.m3u8
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/index.m3u8
CCTV5,http://124.205.11.246:91/live/CCTV5hd-8M/live.m3u8
CCTV5,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://cdn.jdshipin.com:8880/ysp.php?id=cctv5
CCTV5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://123.101.98.163:2000/rtp/239.16.20.53:10530
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
CCTV5,https://piccpndali.v.myalicdn.com/audio/cctv5_2.m3u8
CCTV5, http://36.105.100.208:35455/gaoma/cctv5.m3u8
CCTV5,https://stream1.freetv.fun/383e3d8c992be432a87276cde7ce3246ff78c67d57802b58cd771beabd3f83d9.m3u8
CCTV5,http://58.17.48.228:808/hls/5/index.m3u8
CCTV5,http://171.8.244.248:808/hls/5/index.m3u8
CCTV5,http://58.218.184.182:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://60.10.139.10:8801/hls/5/index.m3u8
CCTV5,http://171.213.130.23:8088/udp/239.93.42.37:5140
CCTV5,http://221.196.34.247:4022/udp/225.1.1.160:5002
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS
CCTV5,http://115.220.243.30:9999/rtp/233.50.201.197:5140
CCTV5,http://123.163.55.234:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8?
CCTV5,http://58.48.37.158:1111/tsfile/live/0005_1.m3u8
CCTV5,http://121.29.111.242:8888/rtp/239.253.92.181:6046
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/wh7f454c46tw87051090_192148031/ott.mobaibox.com/PLTV/3/224/3221227537/index.m3u8?icpid=3&RTS=1674380202&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
CCTV5,http://171.108.239.79:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,https://epg.pw/stream/b786ec1800a5643b2d5d40858739023ccedfe27bc149fa6eee46de30f0897b5f.m3u8
CCTV5,http://www.zzlag.top:9087/tsfile/live/1020_1.m3u8?key=txiptv
CCTV5,http://171.108.239.79:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,https://epg.pw/stream/2232629887e4b376cff8616f028ebe5b09816c10de9bd7a6e9dcabe7ca8b83e4.m3u8
CCTV5,http://222.211.162.3:8888/udp/239.93.42.37:5140
CCTV5,http://www.zzlag.top:9087/tsfile/live/1014_1.m3u8?key=txiptv
CCTV5,http://121.24.98.123:8090/hls/13/index.m3u8
CCTV5,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://183.3.134.56:9901/tsfile/live/0005_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV5,http://121.24.99.10:8090/hls/13/index.m3u8
CCTV5,http://113.220.234.100:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,https://epg.pw/stream/bccb02eb83b5bcd2d2b5808a1dfcd4a7e8c48c763f312015db7a591d8be22284.m3u8
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/1.m3u8
CCTV5,http://116.117.104.38:8096/tsfile/live/0005_1.m3u8
CCTV5,https://stream1.freetv.fun/1f4d35fa573d2d14b6c677080cf70be7d3809ee7710fbbe450348d425c377b39.ctv
CCTV5,http://171.108.239.98:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,https://epg.pw/stream/3fff25613ac0ffd3d4adb549719315b585868cbe225e9aecfe6917eee97ab492.m3u8
CCTV5+,https://tv.iill.top/migu/cctv5p
CCTV5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://36.105.100.208:35455/gaoma/cctv5p.m3u8
CCTV5+,https://epg.pw/stream/d2529b5f7645b56e457452755e6f4e7baf9816b7d2b9ce093720b8b1f92f031e.m3u8
CCTV5+,https://api.olelive.com/dis/live/CCTV5PHD/hls.m3u8
CCTV5+, http://123.182.60.29:9002/hls/17/index.m3u8
CCTV5+,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS
CCTV5+,http://58.19.38.162:9901/tsfile/live/1014_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8?
CCTV5+,http://223.151.49.74:59901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8
CCTV5+,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.171:9014
CCTV5+,http://106.42.108.91:2000/rtp/239.16.10.3:2000
CCTV5+,http://fangke.blueswords.com:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http:///rtp/239.69.1.12:9712
CCTV5+,http://39.164.202.90:8899/tsfile/live/0016_4.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://115.230.188.101:9999/rtp/233.50.201.220:5140
CCTV5+,http://webmail.axxe.top:4022/rtp/239.3.1.130:8004
CCTV5+,http://tv6.blcu.edu.cn/liverespath/7b02d30e42de3c0078c158ce81421accad3a8400/63a5c769df-0-0-53cb7dcaedba5b79af5fb0f58168cd5a/index.m3u8
CCTV5+,http://180.108.135.48:8888/udp/239.49.8.137:6000
CCTV5+,http://119.163.199.98:9901/tsfile/live/0016_2.m3u8
CCTV5+,http://49.77.104.103:8554/udp/239.49.8.137:6000
CCTV5+,http://183.30.199.99:8886/udp/239.77.0.87:5146
CCTV5+,http://116.21.87.83:8889/udp/239.77.0.87:5146
CCTV5+,http:///udp/239.76.246.168:1234
CCTV5+,http://58.57.40.22:9901/tsfile/live/1005_1.m3u8
CCTV5+,http://61.55.13.136:4000/rtp/239.253.92.82:8013
CCTV5+,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002139/1.m3u8
CCTV5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8
CCTV5+,http://148.135.93.213/live.php?id=CCTV5p
CCTV5+,http://58.48.37.158:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://fm1077.serv00.net/Smart.php?id=cctv5plus
CCTV5+,http://live.catvod.com/catvod.php?id=cctv5p
CCTV5+,http://183.30.199.99:8886/udp/239.77.1.147:5146
CCTV5+,http://125.82.171.210:8888/udp/235.254.199.121:7980
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000020505/1.m3u8
CCTV5+,https://stream1.freetv.fun/7af3bda5e82b9a70b557cd982a25e9b06490881a5e7a06f2f2027cdf1d8cf065.m3u8
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8?
CCTV5+,http://116.21.87.83:8889/udp/239.77.1.31:5146
CCTV5+,http://123.101.98.129:2000/rtp/239.16.20.5:10050
CCTV5+,http://222.129.33.14:8888/rtp/239.3.1.130:8004
CCTV5+,http://60.164.229.62:4040/udp/239.255.30.184:8231
CCTV5+, http://36.105.100.208:35455/gaoma/cctv5p.m3u8
CCTV5+,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/2500/index.m3u8?&encrypt=
CCTV5+,https://epg.pw/stream/c93ef4490202709af03614963e04521ff92cb925e19a0d5c8ec54d094129e4b2.m3u8
CCTV5+,http://116.21.87.83:8888/udp/239.77.1.31:5146
CCTV5+,http://cdn.jdshipin.com:8880/ysp.php?id=cctv5p
CCTV5+,http://free.cnlive.club/channel/n4fd60eb5/index.m3u8?q=1753234122802
CCTV5+,http://115.220.243.30:9999/rtp/233.50.201.220:5140
CCTV5+,http://223.10.39.207:8083/udp/239.1.1.12:8012
CCTV5+,https://epg.pw/stream/3a46ab2e35791a2ab555f708c1f791b15eb6f249405d9ce255ef11e78eb16f5b.m3u8
CCTV5+,http:///udp/239.76.253.168:9000
CCTV5+,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV5+,http://182.150.23.74:808/hls/16/index.m3u8
CCTV5+,http:///rtp/239.254.96.234:9484
CCTV5+,http://114.252.229.26:9876/rtp/239.3.1.130:8004
CCTV5+,http://223.10.39.207:8082/udp/239.1.1.12:8012
CCTV5+,http://183.155.254.220:9999/rtp/233.50.201.220:5140
CCTV5+,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/index.m3u8
CCTV5+,http://219.159.147.195:9901/tsfile/live/1007_1.m3u8
CCTV5+, http://mh0.asia:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,http://121.29.111.242:8888/rtp/239.253.92.82:8013
CCTV5+,http://218.89.240.144:59901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://124.115.205.101:8888/newlive/live/hls/7/live.m3u8
CCTV5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://116.21.87.83:8888/udp/239.77.0.87:5146
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8?
CCTV5+,http://coolcat.synology.me:4022/rtp/239.3.1.130:8004
CCTV5+,http://58.221.214.82:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS
CCTV5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://mail.petzhu.top:7000/rtp/239.254.200.46:8004
CCTV5+,http://111.192.178.62:8012/udp/239.3.1.130:8004
CCTV5+,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225494/index.m3u8
CCTV5+,https://epg.pw/stream/466dcbd604ce53def8ef3aabbec10da725cd055278ceff16bb21f4aaa6f7eecd.m3u8
CCTV5+,http://223.10.115.195:8082/udp/239.1.1.12:8012
CCTV5+, http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/wh7f454c46tw1533189979_-984986636/ott.mobaibox.com/PLTV/3/224/3221228114/index.m3u8?icpid=3&RTS=1674385943&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb10_80&popid=40&hms_devid=2040&prioritypopid=40&vqe=3
CCTV5+,http://219.159.147.195:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://123.189.36.103:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://120.234.5.29:6000/udp/239.20.0.203:2204
CCTV5+, http://175.171.30.26:5111/hls/441492211/index.m3u8
CCTV5+,rtsp://115.153.254.81/PLTV/88888888/224/3221226976/85722488.smil
CCTV5+,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225706/index.m3u8
CCTV5+,http://1.24.190.98:10080/hls/16/index.m3u8
CCTV5+,http://58.51.111.46:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv5+
CCTV5+,https://piccpndali.v.myalicdn.com/audio/cctv5plus_2.m3u8
CCTV5+,http://116.21.87.83:8889/udp/239.77.1.147:5146
CCTV5+,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?key=tvbox6_com
CCTV5+,http://111.192.191.29:8012/udp/239.3.1.130:8004
CCTV5+, http://3501776.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,http://61.55.46.35:4022/rtp/239.253.92.82:8013
CCTV5+,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV5+,http://123.101.98.129:2000/rtp/239.16.10.3:2000
CCTV5+,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://111.14.181.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/index.m3u8
CCTV5+,http://124.205.11.246:91/live/CCTV5+hd-8M/live.m3u8
CCTV5+,http://59.173.243.210:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://106.42.108.91:2000/rtp/239.16.20.5:10050
CCTV5+, http://iptv.0564.org:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://116.21.87.83:8888/udp/239.77.1.147:5146
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8
CCTV5+,http://114.226.231.226:8888/udp/239.49.8.137:6000
CCTV5+,http://123.101.98.163:2000/rtp/239.16.20.5:10050
CCTV5+,http://123.121.93.25:8686/rtp/239.3.1.130:8004
CCTV5+,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS
CCTV5+,https://epg.pw/stream/602038ea2476412b588d91c07f08f0d9ce0c843c0f6fdee9ae3bbc27167333b7.m3u8
CCTV5+,http://183.30.199.99:8886/udp/239.77.1.31:5146
CCTV5+,http://103.116.245.163/sxg/sxg.php?id=/CCTV-5plusH265_4000.m3u8
CCTV5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://111.160.17.2:59901/tsfile/live/0016_1.m3u8
CCTV5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8
CCTV5+,http://120.238.94.10:9901/tsfile/live/1023_1.m3u8
CCTV5+,https://epg.pw/stream/4ac8702f7f5a5b0d972e76862b0bb9b1f43f695fe78adcafcc0f9ecab99e3589.m3u8
CCTV5+,http://221.196.34.247:4022/udp/225.1.1.121:5002
CCTV5+,http://119.163.199.98:9901/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+, http://116.77.32.59:8277/streams/d/cctv5a/playlist.m3u8
CCTV5+,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/cctv.php?id=5plusb&token=beeb9861O452O1dO7558Oe497db1459813752e84b761c53a17a733bbbcaff17d
CCTV5+,https://epg.pw/stream/7981c913470473b3a58f00fbe26773cb6e00101b6c19f0a428d781ea3232ebe1.m3u8
CCTV5+,http://222.71.95.178:9901/tsfile/live/0001_28.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?
CCTV5+,https://migu.188766.xyz/?migutoken=b49027b0a59dd1bd7f6e682127c4cfc3&id=CCTV5p&pp=1
CCTV5+,http://123.101.98.163:2000/rtp/239.16.10.3:2000
CCTV5+,http://219.135.208.218:8083/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000132/index.m3u8
CCTV5+, http://61.138.128.226:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://221.225.236.123:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,https://stream1.freetv.fun/88ee08d5c5e75e963f46cba8142888798dde687981709eda707a0b192da8ad4d.ctv
CCTV6,http://171.8.246.67:808/hls/6/index.m3u8
CCTV6,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV6,http://123.101.98.163:2000/rtp/239.16.10.101:2000
CCTV6,http://171.108.239.99:8181/tsfile/live/1032_1.m3u8?key=txiptv
CCTV6, http://mh0.asia:35455/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV6,http://103.116.245.163/sxg/sxg.php?id=/CCTV-6H265_4000.m3u8
CCTV6,http://49.77.104.103:8554/udp/239.49.9.33:6000
CCTV6,http://58.218.184.182:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.55.46.35:4022/rtp/239.253.92.193:6058
CCTV6,http://gouwu.pthvcdn.gitv.tv:91/live/CCTV6hd-8M/live.m3u8
CCTV6,http://221.237.92.253:9999/udp/239.93.1.13:2226
CCTV6,https://stream1.freetv.fun/4cb45951cae51c9b1f16b705c4417c13937bb49c35804a4f95e9f3478b5a9a92.m3u8
CCTV6,http://106.42.108.91:2000/rtp/239.16.10.101:2000
CCTV6,http://58.48.37.158:1111/tsfile/live/0006_1.m3u8
CCTV6,https://migu.188766.xyz/?migutoken=08e690e63933ea0f860d8921f3bf734b&id=CCTV6&pp=1
CCTV6,http://www.zzlag.top:9087/tsfile/live/1015_1.m3u8?key=txiptv
CCTV6,https://tv.iill.top/migu/cctv6
CCTV6,http://123.189.36.103:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://115.230.188.101:9999/rtp/233.50.201.198:5140
CCTV6,http://121.24.98.123:8090/hls/14/index.m3u8
CCTV6,http://58.57.21.166:9901/tsfile/live/0006_1.m3u8
CCTV6,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8?
CCTV6,http://112.46.85.60:8009/hls/6/index.m3u8
CCTV6,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV6,https://epg.pw/stream/466a41732878afdef2dc81d4a751735252b9aa1a51ae0583ea3c770fa711f4bf.m3u8
CCTV6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/1.m3u8
CCTV6,http://223.10.39.207:8083/udp/239.1.1.13:8013
CCTV6,http://222.129.33.14:8888/rtp/239.3.1.174:8001
CCTV6,http://116.21.87.83:8889/udp/239.77.0.178:5146
CCTV6,http://123.163.55.234:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6,https://epg.pw/stream/416e89d4f45b86cbcf83e37427ba65d22c8d53b8d946f0e2531064f2e5c14168.m3u8
CCTV6,http://58.51.111.46:1111/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225632/index.m3u8
CCTV6,http://219.159.147.195:9901/tsfile/live/1008_1.m3u8?key=txiptv
CCTV6,http://114.254.85.192:2222/rtp/239.3.1.174:8001
CCTV6, http://36.105.100.208:35455/gaoma/cctv6.m3u8
CCTV6,http://60.164.229.62:4040/udp/239.255.29.14:8231
CCTV6,https://stream1.freetv.fun/b970ab53c28abddbbf21028b034a39dccc46ac6ec60cbf3b5fe037b294758b7f.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226010/index.m3u8
CCTV6,http://118.81.54.64:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://111.14.181.15:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://gouwu.pthv.gitv.tv:91/live/CCTV6hd-8M/live.m3u8
CCTV6,http://124.64.11.135:8888/rtp/239.3.1.174:8001
CCTV6,http://223.10.115.195:8082/udp/239.1.1.13:8013
CCTV6,http://60.10.139.10:8801/hls/6/index.m3u8
CCTV6,http://61.136.67.238:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV6,http://124.165.251.82:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://cdn.jdshipin.com:8880/ysp.php?id=cctv6
CCTV6,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225609/index.m3u8
CCTV6,http://121.29.111.242:8888/rtp/239.253.92.193:6058
